post_cut,rule,date,month,race_code,p4head,raw_n,buy_n,comp_odds,hit,return_yen,profit_yen,head4
0.32,COPY3HEAD,2026-06-08,2026-06,202606080510,0.3288009001144877,10,10,2.8968979785778006,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-15,2026-06,202606150310,0.3675301680228421,2,2,9.859756097560977,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-15,2026-06,202606150310,0.3675301680228421,10,10,3.2197670443972823,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-15,2026-06,202606150310,0.3675301680228421,11,10,3.2197670443972823,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-19,2026-06,202606190903,0.3591041649711522,2,2,11.726513569937369,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-19,2026-06,202606190903,0.3591041649711522,8,8,3.32195253040102,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-19,2026-06,202606190903,0.3591041649711522,9,9,2.8567560589008223,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-20,2026-06,202606200408,0.3239657006621343,2,2,6.7913669064748206,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-20,2026-06,202606200408,0.3239657006621343,9,9,3.07818602352848,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-20,2026-06,202606200408,0.3239657006621343,10,10,2.988862953907508,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-20,2026-06,202606200608,0.3247813033564342,2,2,3.6833333333333327,1,37050.0,27050.0,1
0.32,FIXED2,2026-06-20,2026-06,202606200903,0.3271386476753787,2,2,17.54082503556188,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-20,2026-06,202606200903,0.3271386476753787,10,10,7.629089615983376,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-20,2026-06,202606200903,0.3271386476753787,20,10,7.629089615983376,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-22,2026-06,202606221310,0.3222497810171613,2,2,7.471698113207547,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-22,2026-06,202606221310,0.3222497810171613,7,7,3.0867238332017095,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-22,2026-06,202606221310,0.3222497810171613,8,8,2.9703696358856324,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-26,2026-06,202606260304,0.3828335799085233,2,2,12.496237623762376,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-26,2026-06,202606260304,0.3828335799085233,10,10,3.0216372631888793,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-26,2026-06,202606260304,0.3828335799085233,10,10,3.0216372631888793,0,0.0,-10000.0,0
0.32,FIXED2,2026-06-26,2026-06,202606260705,0.4267340305585749,2,2,5.211428571428571,0,0.0,-10000.0,1
0.32,COPY3HEAD,2026-06-26,2026-06,202606260705,0.4267340305585749,5,5,2.9414068008164254,0,0.0,-10000.0,1
0.32,FIXED2,2026-06-30,2026-06,202606302304,0.3203479723141433,2,2,5.979583333333333,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-06-30,2026-06,202606302304,0.3203479723141433,5,5,3.1963228916396886,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-06-30,2026-06,202606302304,0.3203479723141433,5,5,3.1963228916396886,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-01,2026-07,202607010804,0.3664662619256917,2,2,13.279035250463822,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-01,2026-07,202607010804,0.3664662619256917,10,10,5.167223472432884,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-01,2026-07,202607010804,0.3664662619256917,20,10,5.167223472432884,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-01,2026-07,202607011105,0.417137623679088,2,2,8.29131736526946,1,83260.0,73260.0,1
0.32,FLOOR3_5TO10,2026-07-01,2026-07,202607011105,0.417137623679088,10,10,3.7488801952497326,1,38010.0,28010.0,1
0.32,COPY3HEAD,2026-07-01,2026-07,202607011105,0.417137623679088,16,10,3.7488801952497326,1,38010.0,28010.0,1
0.32,FIXED2,2026-07-01,2026-07,202607012009,0.3343331990757666,2,2,5.44931506849315,1,54059.99999999999,44059.99999999999,1
0.32,FLOOR3_5TO10,2026-07-01,2026-07,202607012009,0.3343331990757666,5,5,3.264034099902303,1,32639.999999999996,22639.999999999996,1
0.32,COPY3HEAD,2026-07-01,2026-07,202607012009,0.3343331990757666,6,6,2.9549025985103854,1,29579.999999999996,19579.999999999996,1
0.32,FIXED2,2026-07-02,2026-07,202607020808,0.382195692165425,2,2,14.19616,1,141700.0,131700.0,1
0.32,FLOOR3_5TO10,2026-07-02,2026-07,202607020808,0.382195692165425,5,5,3.3712253485899266,1,32700.0,22700.0,1
0.32,COPY3HEAD,2026-07-02,2026-07,202607020808,0.382195692165425,6,6,2.681224446383326,1,26160.0,16160.0,1
0.32,FIXED2,2026-07-02,2026-07,202607021108,0.4165567300726188,2,2,34.75396648044693,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-02,2026-07,202607021108,0.4165567300726188,10,10,4.548108346122922,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-02,2026-07,202607021108,0.4165567300726188,19,10,4.548108346122922,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-02,2026-07,202607022308,0.3399454299461298,2,2,8.16,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-03,2026-07,202607032102,0.3827247950870441,2,2,5.547081712062257,0,0.0,-10000.0,1
0.32,FLOOR3_5TO10,2026-07-03,2026-07,202607032102,0.3827247950870441,5,5,3.541293645890311,1,34650.0,24650.0,1
0.32,COPY3HEAD,2026-07-03,2026-07,202607032102,0.3827247950870441,6,6,2.846179374565328,1,28050.0,18050.0,1
0.32,FIXED2,2026-07-05,2026-07,202607051802,0.3430149778534256,2,2,13.59090909090909,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-05,2026-07,202607051802,0.3430149778534256,9,9,3.0427505632689584,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-05,2026-07,202607051802,0.3430149778534256,10,10,2.965237855744951,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-05,2026-07,202607052102,0.4006492406409996,2,2,7.123627684964201,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-06,2026-07,202607060502,0.4761338611346783,2,2,18.35840108401084,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-06,2026-07,202607060502,0.4761338611346783,7,7,3.219299610426223,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-06,2026-07,202607060502,0.4761338611346783,8,8,2.9393405055605135,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-07,2026-07,202607070809,0.3277100865709965,2,2,16.268621700879766,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-07,2026-07,202607070809,0.3277100865709965,10,10,4.213863210679725,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-07,2026-07,202607070809,0.3277100865709965,20,10,4.213863210679725,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-09,2026-07,202607091101,0.3231861488765096,2,2,13.908127208480565,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-09,2026-07,202607091101,0.3231861488765096,10,10,4.486676037234462,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-09,2026-07,202607091101,0.3231861488765096,20,10,4.486676037234462,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-09,2026-07,202607091504,0.4127259599803469,2,2,10.567674418604652,1,106590.0,96590.0,1
0.32,FLOOR3_5TO10,2026-07-09,2026-07,202607091504,0.4127259599803469,10,10,3.0811124777713785,1,29920.0,19920.0,1
0.32,COPY3HEAD,2026-07-09,2026-07,202607091504,0.4127259599803469,10,10,3.0811124777713785,1,29920.0,19920.0,1
0.32,FIXED2,2026-07-09,2026-07,202607092006,0.3705725198992903,2,2,16.32246376811594,0,0.0,-10000.0,1
0.32,FLOOR3_5TO10,2026-07-09,2026-07,202607092006,0.3705725198992903,10,10,6.862236509897211,0,0.0,-10000.0,1
0.32,COPY3HEAD,2026-07-09,2026-07,202607092006,0.3705725198992903,18,10,6.862236509897211,0,0.0,-10000.0,1
0.32,FIXED2,2026-07-10,2026-07,202607102003,0.3572159816045613,2,2,7.419484240687678,0,0.0,-10000.0,1
0.32,FLOOR3_5TO10,2026-07-10,2026-07,202607102003,0.3572159816045613,6,6,3.2828857087108276,0,0.0,-10000.0,1
0.32,COPY3HEAD,2026-07-10,2026-07,202607102003,0.3572159816045613,7,7,2.9185757937627956,0,0.0,-10000.0,1
0.32,FIXED2,2026-07-13,2026-07,202607130408,0.4605621016151786,2,2,5.607725321888412,1,56400.0,46400.0,1
0.32,FIXED2,2026-07-13,2026-07,202607132310,0.3652297929420753,2,2,8.487608069164265,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-07-13,2026-07,202607132310,0.3652297929420753,8,8,3.0895405196320693,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-07-13,2026-07,202607132310,0.3652297929420753,9,9,2.934809903355057,0,0.0,-10000.0,0
0.32,FIXED2,2026-07-16,2026-07,202607161203,0.499468907993459,2,2,9.092553191489362,0,0.0,-10000.0,1
0.32,FLOOR3_5TO10,2026-07-16,2026-07,202607161203,0.499468907993459,10,10,3.2985728814942115,1,32759.999999999996,22759.999999999996,1
0.32,COPY3HEAD,2026-07-16,2026-07,202607161203,0.499468907993459,11,10,3.2985728814942115,1,32759.999999999996,22759.999999999996,1
0.32,FIXED2,2026-07-17,2026-07,202607170205,0.4334339060663427,2,2,3.635761589403973,0,0.0,-10000.0,1
0.32,FIXED2,2026-08-10,2026-08,202608102308,0.360123889839503,2,2,5.601384083044984,0,0.0,-10000.0,1
0.32,FIXED2,2026-08-21,2026-08,202608210706,0.4142667331745718,2,2,6.317910447761194,0,0.0,-10000.0,1
0.32,COPY3HEAD,2026-08-21,2026-08,202608210706,0.4142667331745718,5,5,2.990396418637413,1,30060.0,20060.0,1
0.32,FIXED2,2026-08-22,2026-08,202608220306,0.3586987512607099,2,2,8.651477832512315,0,0.0,-10000.0,0
0.32,FLOOR3_5TO10,2026-08-22,2026-08,202608220306,0.3586987512607099,5,5,3.0880519280051564,0,0.0,-10000.0,0
0.32,COPY3HEAD,2026-08-22,2026-08,202608220306,0.3586987512607099,5,5,3.0880519280051564,0,0.0,-10000.0,0
0.32,FIXED2,2026-08-26,2026-08,202608260905,0.4376011896647291,2,2,8.21580547112462,0,0.0,-10000.0,1
0.32,FLOOR3_5TO10,2026-08-26,2026-08,202608260905,0.4376011896647291,7,7,3.1413901450243924,0,0.0,-10000.0,1
0.32,COPY3HEAD,2026-08-26,2026-08,202608260905,0.4376011896647291,8,8,2.8905517275999273,1,28960.000000000004,18960.000000000004,1
0.35,FIXED2,2026-02-05,2026-02,202602050707,0.3742669716116171,2,2,3.9631901840490795,0,0.0,-10000.0,0
0.35,FIXED2,2026-02-06,2026-02,202602060401,0.3605431036303466,2,2,13.771812080536913,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-02-06,2026-02,202602060401,0.3605431036303466,8,8,3.289158556966344,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-02-06,2026-02,202602060401,0.3605431036303466,9,9,2.877636674688445,0,0.0,-10000.0,0
0.35,FIXED2,2026-02-22,2026-02,202602222406,0.4051716074637815,2,2,6.339622641509434,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-02-22,2026-02,202602222406,0.4051716074637815,6,6,3.324599212373864,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-02-22,2026-02,202602222406,0.4051716074637815,7,7,2.8086987834625385,0,0.0,-10000.0,1
0.35,FIXED2,2026-02-24,2026-02,202602241607,0.3793932051689883,2,2,4.23056768558952,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-02-24,2026-02,202602241607,0.3793932051689883,5,5,2.9871048231695827,0,0.0,-10000.0,0
0.35,FIXED2,2026-02-27,2026-02,202602270806,0.3798531322712205,2,2,3.2644927536231885,1,32300.0,22300.0,1
0.35,FIXED2,2026-03-01,2026-03,202603011808,0.4989142902414993,2,2,5.343277310924369,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-03-01,2026-03,202603011808,0.4989142902414993,9,9,3.0184705811597166,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-03-01,2026-03,202603011808,0.4989142902414993,9,9,3.0184705811597166,0,0.0,-10000.0,1
0.35,FIXED2,2026-03-01,2026-03,202603012412,0.3529095882450148,2,2,7.492424242424242,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-03-01,2026-03,202603012412,0.3529095882450148,6,6,3.364407512471735,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-03-01,2026-03,202603012412,0.3529095882450148,7,7,2.6810605287988376,0,0.0,-10000.0,0
0.35,FIXED2,2026-03-04,2026-03,202603042102,0.3593260605814386,2,2,10.426076555023922,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-03-04,2026-03,202603042102,0.3593260605814386,8,8,3.09924649814057,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-03-04,2026-03,202603042102,0.3593260605814386,8,8,3.09924649814057,0,0.0,-10000.0,0
0.35,FIXED2,2026-03-16,2026-03,202603160306,0.589710290564322,2,2,8.978846153846154,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-03-16,2026-03,202603160306,0.589710290564322,9,9,3.0266497400675423,1,30120.0,20120.0,1
0.35,COPY3HEAD,2026-03-16,2026-03,202603160306,0.589710290564322,9,9,3.0266497400675423,1,30120.0,20120.0,1
0.35,FIXED2,2026-03-22,2026-03,202603221607,0.4794416463857328,2,2,6.813503649635037,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-03-22,2026-03,202603221607,0.4794416463857328,7,7,3.050114699664858,1,31100.0,21100.0,1
0.35,COPY3HEAD,2026-03-22,2026-03,202603221607,0.4794416463857328,7,7,3.050114699664858,1,31100.0,21100.0,1
0.35,FIXED2,2026-03-24,2026-03,202603240908,0.4132700372975956,2,2,18.233559782608694,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-03-24,2026-03,202603240908,0.4132700372975956,9,9,3.068678936488883,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-03-24,2026-03,202603240908,0.4132700372975956,9,9,3.068678936488883,0,0.0,-10000.0,0
0.35,FIXED2,2026-03-28,2026-03,202603280408,0.4105137868376021,2,2,4.0828402366863905,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-03-28,2026-03,202603280408,0.4105137868376021,5,5,2.880103268708558,0,0.0,-10000.0,0
0.35,FIXED2,2026-03-30,2026-03,202603301507,0.3849618140479201,2,2,8.680779944289693,1,86730.0,76730.0,1
0.35,FLOOR3_5TO10,2026-03-30,2026-03,202603301507,0.3849618140479201,7,7,3.2395201875023605,1,32340.0,22340.0,1
0.35,COPY3HEAD,2026-03-30,2026-03,202603301507,0.3849618140479201,7,7,3.2395201875023605,1,32340.0,22340.0,1
0.35,FIXED2,2026-03-31,2026-03,202603310809,0.4623694334425597,2,2,15.781710914454274,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-03-31,2026-03,202603310809,0.4623694334425597,6,6,3.0506104031322536,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-03-31,2026-03,202603310809,0.4623694334425597,6,6,3.0506104031322536,0,0.0,-10000.0,1
0.35,FIXED2,2026-04-01,2026-04,202604010603,0.3728696461900733,2,2,13.618709677419355,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-04-01,2026-04,202604010603,0.3728696461900733,10,10,3.31590809041248,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-04-01,2026-04,202604010603,0.3728696461900733,12,10,3.31590809041248,0,0.0,-10000.0,1
0.35,FIXED2,2026-04-01,2026-04,202604010804,0.3917713505653601,2,2,7.793823529411765,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-04-01,2026-04,202604010804,0.3917713505653601,10,10,3.2611542804313616,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-04-01,2026-04,202604010804,0.3917713505653601,13,10,3.2611542804313616,0,0.0,-10000.0,1
0.35,FIXED2,2026-04-04,2026-04,202604042202,0.5578351413171968,2,2,6.39375,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-04-04,2026-04,202604042202,0.5578351413171968,7,7,3.308980218932223,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-04,2026-04,202604042202,0.5578351413171968,8,8,2.964758240927161,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-06,2026-04,202604060408,0.4498121298739342,2,2,5.624347826086956,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-04-06,2026-04,202604060408,0.4498121298739342,5,5,2.9422110483672004,0,0.0,-10000.0,1
0.35,FIXED2,2026-04-07,2026-04,202604070808,0.3637100515817248,2,2,5.27688679245283,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-07,2026-04,202604072403,0.5311302139030604,2,2,14.648464163822526,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-04-07,2026-04,202604072403,0.5311302139030604,7,7,3.587622437149062,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-07,2026-04,202604072403,0.5311302139030604,8,8,2.991399541876155,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-08,2026-04,202604082303,0.3641785355152921,2,2,9.145161290322582,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-04-08,2026-04,202604082303,0.3641785355152921,10,10,3.0424565137933226,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-04-08,2026-04,202604082303,0.3641785355152921,10,10,3.0424565137933226,0,0.0,-10000.0,1
0.35,FIXED2,2026-04-09,2026-04,202604090703,0.363656416536765,2,2,7.899683544303797,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-04-09,2026-04,202604090703,0.363656416536765,7,7,3.3548465343625566,1,33750.0,23750.0,1
0.35,COPY3HEAD,2026-04-09,2026-04,202604090703,0.363656416536765,8,8,2.9195318147734874,1,29250.0,19250.0,1
0.35,FIXED2,2026-04-12,2026-04,202604120406,0.3848543539320179,2,2,31.345911949685537,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-04-12,2026-04,202604120406,0.3848543539320179,10,10,11.044896065652265,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-12,2026-04,202604120406,0.3848543539320179,20,10,11.044896065652265,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-14,2026-04,202604140205,0.4343558368602231,2,2,10.565726681127982,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-04-14,2026-04,202604140205,0.4343558368602231,7,7,3.0775602425043664,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-14,2026-04,202604140205,0.4343558368602231,7,7,3.0775602425043664,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-15,2026-04,202604150307,0.4110926563951726,2,2,11.3216796875,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-04-15,2026-04,202604150307,0.4110926563951726,6,6,3.031378092038451,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-15,2026-04,202604150307,0.4110926563951726,6,6,3.031378092038451,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-22,2026-04,202604222207,0.4174338591424886,2,2,23.75489282385834,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-04-22,2026-04,202604222207,0.4174338591424886,10,10,4.284183039092239,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-04-22,2026-04,202604222207,0.4174338591424886,14,10,4.284183039092239,0,0.0,-10000.0,1
0.35,FIXED2,2026-04-24,2026-04,202604240706,0.4424434448695136,2,2,4.871794871794871,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-24,2026-04,202604240706,0.4424434448695136,5,5,2.762273729506014,0,0.0,-10000.0,0
0.35,FIXED2,2026-04-24,2026-04,202604242308,0.360616707894836,2,2,23.246073298429316,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-04-24,2026-04,202604242308,0.360616707894836,9,9,3.2284065525417405,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-04-24,2026-04,202604242308,0.360616707894836,10,10,2.9756049106637845,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-02,2026-05,202605022307,0.3734344459413318,2,2,3.5517857142857143,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-03,2026-05,202605030105,0.3744645238539404,2,2,6.595289855072465,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-04,2026-05,202605040202,0.547297899282339,2,2,8.46798866855524,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-05-04,2026-05,202605040202,0.547297899282339,6,6,3.0287411468845313,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-05-04,2026-05,202605040202,0.547297899282339,6,6,3.0287411468845313,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-05,2026-05,202605051303,0.3890756094944246,2,2,7.892088607594937,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-05-05,2026-05,202605051303,0.3890756094944246,10,10,3.3096264004840164,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-05-05,2026-05,202605051303,0.3890756094944246,11,10,3.3096264004840164,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-11,2026-05,202605111606,0.3925267091099723,2,2,5.721153846153847,1,56950.0,46950.0,1
0.35,COPY3HEAD,2026-05-11,2026-05,202605111606,0.3925267091099723,5,5,2.9516382568760355,1,29750.0,19750.0,1
0.35,FIXED2,2026-05-11,2026-05,202605112308,0.5085594850228162,2,2,5.71551724137931,1,57200.0,47200.0,1
0.35,FIXED2,2026-05-13,2026-05,202605130408,0.3561174307012195,2,2,3.78125,0,0.0,-10000.0,1
0.35,FIXED2,2026-05-17,2026-05,202605170608,0.4738457366724731,2,2,4.120754716981132,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-05-17,2026-05,202605170608,0.4738457366724731,5,5,2.665551865300004,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-17,2026-05,202605171007,0.415982999587884,2,2,7.096830985915493,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-05-17,2026-05,202605171007,0.415982999587884,10,10,3.3688984086032208,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-05-17,2026-05,202605171007,0.415982999587884,13,10,3.3688984086032208,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-20,2026-05,202605202002,0.3522451326183895,2,2,9.913647642679901,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-05-20,2026-05,202605202002,0.3522451326183895,8,8,3.0781354733854367,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-05-20,2026-05,202605202002,0.3522451326183895,9,9,2.9583183085548033,0,0.0,-10000.0,0
0.35,FIXED2,2026-05-29,2026-05,202605291807,0.4644389809390062,2,2,6.151470588235294,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-05-29,2026-05,202605291807,0.4644389809390062,5,5,3.131787285340241,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-05-29,2026-05,202605291807,0.4644389809390062,6,6,2.9692180653330285,0,0.0,-10000.0,0
0.35,FIXED2,2026-06-01,2026-06,202606010506,0.4091816612420598,2,2,3.788235294117647,0,0.0,-10000.0,0
0.35,FIXED2,2026-06-02,2026-06,202606022307,0.3782683578294761,2,2,6.739436619718309,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-06-02,2026-06,202606022307,0.3782683578294761,8,8,3.202875125728899,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-06-02,2026-06,202606022307,0.3782683578294761,8,8,3.202875125728899,0,0.0,-10000.0,0
0.35,FIXED2,2026-06-04,2026-06,202606040506,0.4033279301104476,2,2,5.092156862745099,1,50960.00000000001,40960.00000000001,1
0.35,FLOOR3_5TO10,2026-06-04,2026-06,202606040506,0.4033279301104476,10,10,3.245584617607535,1,32340.000000000004,22340.000000000004,1
0.35,COPY3HEAD,2026-06-04,2026-06,202606040506,0.4033279301104476,12,10,3.245584617607535,1,32340.000000000004,22340.000000000004,1
0.35,FIXED2,2026-06-15,2026-06,202606150310,0.3675301680228421,2,2,9.859756097560977,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-06-15,2026-06,202606150310,0.3675301680228421,10,10,3.2197670443972823,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-06-15,2026-06,202606150310,0.3675301680228421,11,10,3.2197670443972823,0,0.0,-10000.0,0
0.35,FIXED2,2026-06-19,2026-06,202606190903,0.3591041649711522,2,2,11.726513569937369,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-06-19,2026-06,202606190903,0.3591041649711522,8,8,3.32195253040102,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-06-19,2026-06,202606190903,0.3591041649711522,9,9,2.8567560589008223,0,0.0,-10000.0,0
0.35,FIXED2,2026-06-26,2026-06,202606260304,0.3828335799085233,2,2,12.496237623762376,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-06-26,2026-06,202606260304,0.3828335799085233,10,10,3.0216372631888793,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-06-26,2026-06,202606260304,0.3828335799085233,10,10,3.0216372631888793,0,0.0,-10000.0,0
0.35,FIXED2,2026-06-26,2026-06,202606260705,0.4267340305585749,2,2,5.211428571428571,0,0.0,-10000.0,1
0.35,COPY3HEAD,2026-06-26,2026-06,202606260705,0.4267340305585749,5,5,2.9414068008164254,0,0.0,-10000.0,1
0.35,FIXED2,2026-07-01,2026-07,202607010804,0.3664662619256917,2,2,13.279035250463822,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-07-01,2026-07,202607010804,0.3664662619256917,10,10,5.167223472432884,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-07-01,2026-07,202607010804,0.3664662619256917,20,10,5.167223472432884,0,0.0,-10000.0,0
0.35,FIXED2,2026-07-01,2026-07,202607011105,0.417137623679088,2,2,8.29131736526946,1,83260.0,73260.0,1
0.35,FLOOR3_5TO10,2026-07-01,2026-07,202607011105,0.417137623679088,10,10,3.7488801952497326,1,38010.0,28010.0,1
0.35,COPY3HEAD,2026-07-01,2026-07,202607011105,0.417137623679088,16,10,3.7488801952497326,1,38010.0,28010.0,1
0.35,FIXED2,2026-07-02,2026-07,202607020808,0.382195692165425,2,2,14.19616,1,141700.0,131700.0,1
0.35,FLOOR3_5TO10,2026-07-02,2026-07,202607020808,0.382195692165425,5,5,3.3712253485899266,1,32700.0,22700.0,1
0.35,COPY3HEAD,2026-07-02,2026-07,202607020808,0.382195692165425,6,6,2.681224446383326,1,26160.0,16160.0,1
0.35,FIXED2,2026-07-02,2026-07,202607021108,0.4165567300726188,2,2,34.75396648044693,0,0.0,-10000.0,0
0.35,FLOOR3_5TO10,2026-07-02,2026-07,202607021108,0.4165567300726188,10,10,4.548108346122922,0,0.0,-10000.0,0
0.35,COPY3HEAD,2026-07-02,2026-07,202607021108,0.4165567300726188,19,10,4.548108346122922,0,0.0,-10000.0,0
0.35,FIXED2,2026-07-03,2026-07,202607032102,0.3827247950870441,2,2,5.547081712062257,0,0.0,-10000.0,1
0.35,FLOOR3_5TO10,2026-07-03,2026-07,202607032102,0.3827247950870441,5,5,3.541293645890311,1,34650.0,24650.0,1
0.35,COPY3HEAD,2026-07-03,2026-07,202607032102,0.3827247950870441,6,6,2.846179374565328,1,28050.0,18050.0,1
0.35,FIXED2,2026-07-05,2026-07,202607052102,0.4006492406409996,2,2,7.123627684964201,0,0.0,-10000.0,0
