レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202608060201,2026-08-06,02,01R,小川 竜太朗,8.40,0.15,3.0,4,,G3,2,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,三宅 健太,5.70,0.20,4.5,5,,IP,1,,IP,5,,IP,3,4,IP,6,4,IP,2,,IP,2,,IP,2,,IP,3,,IP,3,,IP,滝沢 崚,1.80,0.19,3.5,転,,IP,6,,IP,4,,IP,6,,IP,6,,IP,3,,IP,6,5,IP,6,,IP,6,,IP,5,5,IP,橋口 真樹,4.50,0.21,3.0,3,,IP,2,5,G3,6,6,G3,4,,G3,2,,G3,3,,IP,5,,IP,6,,IP,2,,IP,6,,IP,長畑 友輔,4.80,0.20,3.5,1,,IP,4,,IP,6,6,IP,3,,IP,6,,IP,1,,IP,5,,IP,5,,IP,3,,IP,3,,IP,福田 翔吾,2.40,0.14,2.5,5,,G3,6,,G3,6,,G3,6,,IP,4,,IP,5,,IP,5,,IP,3,,IP,4,,IP,6,,IP
202608060202,2026-08-06,02,02R,中岡 健人,6.10,0.15,2.5,3,,IP,2,,IP,1,,IP,5,,IP,5,,IP,1,,IP,3,,IP,1,,IP,6,,IP,3,,IP,岡村 仁,6.50,0.13,2.9,2,,IP,2,,IP,5,,IP,3,,IP,5,,G2,4,,IP,2,,IP,2,,IP,1,,IP,2,,IP,楠 将太郎,7.40,0.11,2.5,1,,IP,3,,G3,2,,G3,1,,IP,3,,IP,2,,IP,1,,IP,4,,IP,2,,IP,4,,IP,向井田 佑紀,4.30,0.17,2.7,5,,IP,4,,IP,5,,IP,4,,IP,1,,IP,5,,IP,5,,IP,2,,IP,6,,IP,2,,IP,中里 昌志,4.10,0.16,3.6,5,,IP,5,,IP,3,4,IP,3,4,IP,5,,IP,6,,IP,4,4,IP,4,,IP,2,4,IP,3,,IP,星野 太郎,3.40,0.25,5.0,4,,IP,5,,IP,6,5,IP,6,,IP,4,,IP,1,,IP,3,,IP,6,,IP,4,,IP,6,,IP
202608060203,2026-08-06,02,03R,南野 利騰,6.20,0.20,3.4,4,,IP,2,,IP,2,,IP,3,,IP,2,,IP,3,,IP,4,,IP,3,,IP,1,,IP,5,,IP,谷口 健一,2.67,0.18,3.2,5,,IP,6,,IP,3,,IP,6,,IP,欠,,IP,5,,IP,5,,IP,4,,IP,5,,IP,4,,IP,谷津 幸宏,6.70,0.14,2.1,2,,IP,1,,IP,6,,G2,5,,G2,1,,IP,3,,IP,2,,IP,4,,IP,1,,IP,3,,IP,大平 誉史明,4.33,0.13,2.9,2,,IP,5,,IP,5,,IP,6,,IP,欠,,IP,2,,IP,5,,IP,4,,IP,2,,IP,4,5,IP,大月 遊雅,4.60,0.14,3.0,5,,IP,1,,IP,3,,IP,4,,IP,4,,IP,3,,IP,5,,IP,6,4,IP,1,,IP,6,,IP,森高 一真,5.20,0.19,4.4,5,,SG,4,,G2,5,,SG,2,,G1,6,,SG,4,,G1,4,,G1,5,,G1,4,,G1,2,,G1
202608060204,2026-08-06,02,04R,折下 寛法,9.20,0.11,2.3,3,,G3,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,木下 翔太,8.70,0.13,2.2,2,,SG,3,,SG,1,,IP,2,,G2,2,,G2,3,,IP,2,,IP,2,,G2,2,,IP,1,,IP,大塚 浩二,3.90,0.17,3.1,3,,IP,3,,IP,4,,IP,5,,IP,5,,IP,4,,IP,5,,IP,3,,IP,3,,IP,6,,IP,渡邉 健,2.40,0.17,2.4,5,,IP,5,,IP,5,5,IP,3,,IP,3,,IP,6,,IP,6,6,IP,6,,IP,5,,G3,6,,G3,栗原 一馬,4.50,0.17,3.9,1,,IP,5,,IP,2,,IP,2,4,IP,4,6,IP,5,,IP,5,6,IP,3,,IP,6,,IP,5,,IP,松村 康太,5.00,0.18,3.6,3,,IP,3,,IP,1,,IP,5,,IP,4,,IP,4,,IP,4,,IP,5,,IP,4,,IP,2,,IP
202608060205,2026-08-06,02,05R,奥田 誠,7.80,0.16,3.4,2,,IP,5,,IP,1,,IP,3,,IP,1,,IP,2,,IP,3,,IP,1,,IP,2,,IP,1,,IP,嶋田 貴支,4.60,0.14,3.8,6,,IP,5,,IP,3,,IP,2,,IP,5,,IP,2,,IP,3,,IP,3,,IP,6,,IP,3,,IP,渥美 卓郎,4.40,0.20,3.5,5,,IP,4,,IP,4,,IP,6,,IP,1,,IP,1,,IP,6,,IP,1,,IP,6,,IP,6,,IP,湯川 浩司,7.40,0.13,3.0,2,,SG,3,,G2,2,,G2,2,,IP,5,,G1,2,,G1,1,5,G1,6,,G1,5,,G1,1,,G2,一柳 和孝,3.10,0.15,3.1,4,,IP,5,6,G3,5,,IP,4,,IP,4,,IP,6,,IP,5,,G3,5,,IP,4,6,IP,3,,IP,加藤 優弥,2.20,0.18,3.9,5,,IP,5,,IP,5,,IP,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,3,,IP
202608060206,2026-08-06,02,06R,橋口 真樹,4.50,0.19,4.7,6,,IP,2,2,G3,3,,G3,6,,G3,1,,IP,4,,IP,5,,IP,6,,IP,4,,IP,2,,IP,前出 達吉,5.40,0.14,2.7,5,,G3,3,,IP,2,,IP,5,,IP,3,,IP,5,,IP,3,,IP,2,,IP,2,3,IP,3,,IP,渡辺 真至,5.30,0.15,3.7,3,,IP,6,,IP,4,,IP,1,,IP,1,,IP,エ,,IP,2,,IP,5,,IP,1,,IP,5,,IP,小池 修平,8.00,0.12,2.6,3,,G3,5,,G3,1,,G3,3,,IP,2,,G1,2,,G1,2,,G1,1,,IP,2,,IP,2,,IP,下出 卓矢,4.50,0.15,3.1,1,,IP,6,,IP,6,,IP,5,6,G2,6,,G2,5,,G2,5,,G2,4,,IP,2,1,IP,1,,IP,成田 華音,1.10,0.21,4.3,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202608060207,2026-08-06,02,07R,麻生 慎介,7.30,0.15,2.8,2,,IP,1,,IP,6,,IP,2,,IP,4,,IP,1,,IP,1,,IP,2,,IP,4,,IP,1,,IP,秋田 健太郎,3.40,0.17,3.6,4,,IP,5,,IP,6,,IP,5,,IP,5,,IP,4,,IP,3,,IP,6,,IP,4,,IP,2,,IP,中岡 健人,5.70,0.17,3.0,2,,IP,6,4,IP,4,,IP,3,,IP,2,,IP,4,,IP,5,,IP,1,,IP,3,,IP,2,,IP,森下 勇,3.20,0.14,3.2,4,,IP,6,5,IP,4,,IP,5,,IP,5,,IP,6,,IP,3,,IP,5,5,IP,3,,IP,4,,IP,井田 涼介,1.40,0.18,4.5,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,落,,IP,5,,IP,5,,IP,5,,IP,6,,IP,滝沢 崚,2.30,0.23,4.9,4,5,IP,5,4,IP,6,,IP,6,,IP,4,,IP,5,,IP,6,,IP,5,,IP,4,5,IP,5,5,IP
202608060208,2026-08-06,02,08R,長畑 友輔,6.90,0.11,2.6,2,,IP,1,,IP,2,,IP,2,,IP,2,,IP,5,,IP,1,,IP,1,,IP,4,,IP,6,,IP,中里 昌志,5.40,0.23,5.1,1,,IP,4,,IP,2,,IP,3,,IP,2,,IP,5,,IP,5,,IP,3,,IP,3,,IP,5,,IP,南野 利騰,6.10,0.20,3.5,3,4,IP,2,,IP,6,,IP,1,,IP,1,,IP,4,,IP,4,,IP,4,,IP,3,,IP,2,,IP,西岡 顕心,7.30,0.13,3.3,2,,SG,4,,G3,2,,IP,2,,IP,2,,IP,4,,G1,3,,SG,2,,SG,3,,IP,3,,IP,櫻井 隼,1.70,0.19,4.6,6,,IP,6,6,IP,6,,IP,5,,IP,6,,IP,6,6,IP,5,6,IP,6,,IP,3,,IP,6,6,IP,谷口 知優,2.40,0.14,2.2,6,,IP,5,,IP,6,,G3,6,,G3,5,,IP,4,,IP,5,,G3,5,,IP,6,,IP,2,,IP
202608060209,2026-08-06,02,09R,渡邉 健,8.30,0.12,2.0,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,1,,IP,1,,G3,1,,IP,6,,IP,1,,IP,楠 将太郎,5.00,0.15,3.4,5,3,IP,2,,G3,5,,G3,2,,G3,5,,IP,落,,IP,6,,IP,2,,IP,1,,IP,4,,IP,奥田 誠,5.70,0.14,2.1,2,,IP,3,,IP,2,,IP,1,,IP,4,,IP,5,,IP,3,,IP,5,,IP,5,,IP,2,,IP,大月 遊雅,2.20,0.17,4.0,6,,IP,6,5,IP,6,,IP,6,,IP,3,,IP,6,,IP,5,,IP,5,,IP,3,,IP,6,,IP,中村 晃朋,4.90,0.15,2.7,1,,IP,5,,IP,3,,IP,2,,IP,1,3,IP,5,,G1,3,,IP,5,,IP,6,,G3,6,,IP,三宅 健太,2.40,0.21,4.7,4,,IP,4,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,4,,IP,4,,IP,5,,IP
202608060210,2026-08-06,02,10R,谷津 幸宏,10.11,0.10,2.1,1,,IP,1,,IP,1,,G2,1,,IP,1,,IP,欠,,IP,1,,IP,1,,IP,1,,IP,1,,IP,福田 翔吾,6.20,0.11,2.2,3,,G3,3,,G3,1,4,G3,4,,G3,3,,IP,3,,IP,2,,IP,4,,IP,2,,IP,4,,IP,折下 寛法,5.20,0.13,2.2,4,,G3,6,,G3,4,,IP,3,,IP,3,,IP,3,,IP,2,,IP,6,,IP,2,4,IP,2,,IP,中村 守成,3.10,0.20,4.7,5,,IP,3,,IP,5,,IP,4,,IP,6,,IP,5,,IP,5,,IP,3,,IP,5,,IP,4,,IP,岡村 仁,4.40,0.17,3.4,4,,IP,6,,IP,3,,G2,3,,IP,2,,IP,3,,IP,6,,IP,4,,G3,4,,IP,5,,G1,前出 達吉,5.30,0.16,3.4,3,,G3,5,,IP,2,,IP,5,,IP,2,5,IP,4,,IP,4,,IP,1,5,IP,6,,IP,3,5,IP
202608060211,2026-08-06,02,11R,大平 誉史明,8.20,0.16,3.1,3,,IP,3,,IP,1,,IP,1,,IP,2,,IP,3,,IP,3,,IP,1,,IP,1,,IP,1,,IP,松村 康太,4.60,0.18,4.0,3,,IP,5,,IP,4,,IP,2,,IP,1,,IP,5,,IP,4,,IP,4,1,IP,5,,IP,4,,IP,嶋田 貴支,4.60,0.13,2.9,3,,IP,5,,IP,3,,IP,6,,IP,6,,IP,2,,IP,3,,IP,3,,IP,2,,IP,5,,IP,小川 竜太朗,5.00,0.16,2.6,4,,G3,5,,IP,2,5,IP,1,,IP,1,,IP,2,,IP,4,,IP,6,,IP,5,,IP,6,,IP,小池 修平,4.80,0.15,3.5,3,,G3,4,,G3,6,,G1,1,6,G1,5,,IP,3,,G2,3,,IP,6,,IP,6,,G1,3,,G1,向井田 佑紀,3.70,0.18,3.6,6,,IP,1,5,IP,5,5,IP,5,,IP,2,5,IP,5,,IP,5,,IP,4,,IP,4,,IP,5,,IP
202608060212,2026-08-06,02,12R,湯川 浩司,9.10,0.13,2.2,1,,SG,2,,SG,欠,,G2,2,,G2,1,,IP,2,,IP,2,,G1,1,,G1,1,,G1,1,,G1,下出 卓矢,6.60,0.09,2.2,1,,IP,2,,IP,1,,IP,3,,G2,6,,G2,4,,G2,3,,IP,2,,IP,4,,IP,3,,IP,森高 一真,6.30,0.12,3.0,4,,SG,3,,SG,3,4,G2,1,,IP,4,,IP,6,,SG,2,,G1,6,,SG,4,,SG,4,,SG,麻生 慎介,6.80,0.14,2.0,2,5,IP,2,,IP,2,,IP,3,,IP,3,,IP,3,,IP,1,,IP,3,,IP,3,,IP,4,,IP,木下 翔太,7.70,0.11,2.3,2,,SG,4,,IP,4,,IP,1,,G2,3,,G2,3,,IP,2,,IP,2,,IP,2,,G2,1,2,IP,西岡 顕心,5.70,0.13,2.9,6,,SG,3,,IP,2,,IP,2,,IP,4,,G1,1,,G2,6,,G2,3,,IP,4,5,IP,4,,IP
