レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202607220501,2026-07-22,05,01R,村松 将平,10.00,0.17,2.6,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,清水 紀克,4.30,0.15,2.2,3,,IP,5,,IP,3,,IP,3,,IP,5,,IP,3,,IP,2,,IP,6,3,IP,4,,IP,5,,IP,石岡 将太,3.40,0.14,3.5,4,,IP,2,,IP,5,,IP,転,,IP,6,,IP,3,,IP,6,,IP,4,,IP,4,,IP,4,,IP,西山 育,1.30,0.25,5.6,6,6,IP,5,,IP,6,,IP,5,6,IP,6,6,IP,6,6,IP,6,6,IP,5,6,IP,6,6,IP,6,6,IP,宮内 直哉,2.60,0.22,4.3,3,,IP,5,,IP,4,,IP,5,,IP,6,6,IP,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,松尾 光広,3.50,0.22,5.0,6,,IP,3,,IP,6,,IP,4,,IP,6,,IP,5,,IP,4,,IP,3,,IP,3,,IP,4,,IP
202607220502,2026-07-22,05,02R,渡邊 哲也,6.10,0.14,3.0,4,,IP,2,,IP,5,,IP,1,,IP,1,,IP,6,,IP,4,2,IP,4,,IP,1,,IP,2,,IP,北川 潤二,5.70,0.15,2.3,5,,IP,3,,IP,2,,IP,6,,IP,3,,IP,2,,IP,4,,IP,2,,IP,2,,IP,3,,IP,長谷川 充,6.20,0.17,3.3,2,,G3,2,,G3,4,,G3,3,,IP,3,4,IP,2,,IP,2,,IP,4,,IP,4,,IP,3,,IP,金田 諭,6.40,0.15,2.8,2,,IP,4,,IP,3,,IP,4,,IP,2,3,IP,4,,IP,3,,IP,3,,IP,2,,IP,1,,IP,村田 敦,4.50,0.16,3.4,5,,IP,1,4,IP,5,,IP,2,,IP,1,,IP,4,6,IP,3,6,IP,6,,IP,6,,IP,6,,IP,一ノ木 匠,1.40,0.17,4.2,6,,IP,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,妨,,IP,6,,IP,5,,IP
202607220503,2026-07-22,05,03R,峰重 力也,8.80,0.13,2.7,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,岡部 哲,6.40,0.20,3.3,3,,G3,2,,IP,5,,IP,3,,IP,4,,IP,1,,IP,4,,IP,1,,IP,2,,IP,3,,IP,岩津 徹郎,5.80,0.15,3.2,1,,IP,1,,IP,3,,IP,3,4,IP,4,,IP,2,,IP,転,,IP,2,,IP,5,,IP,4,,IP,後藤 隼之,4.44,0.21,4.2,3,,G3,沈,3,IP,5,,G3,5,,G3,3,,IP,3,3,IP,5,,IP,4,,IP,4,5,IP,2,,IP,西田 靖,2.20,0.16,3.1,6,2,G3,5,3,G3,5,2,IP,5,2,IP,6,2,IP,5,2,IP,2,2,IP,5,2,IP,6,2,G3,6,1,G3,徳増 秀樹,3.90,0.14,2.7,4,,IP,2,4,IP,3,4,G3,2,4,G3,6,4,G1,5,,IP,5,,IP,6,4,IP,4,4,IP,6,,G1
202607220504,2026-07-22,05,04R,中村 裕将,6.40,0.13,1.8,3,,IP,4,,IP,1,,IP,4,,IP,2,,IP,1,,IP,5,,IP,4,,IP,1,,IP,3,,IP,東 健介,4.60,0.15,2.9,5,,IP,6,,IP,4,,G3,4,3,IP,1,,IP,1,,IP,6,3,IP,3,,IP,3,,IP,5,,IP,高橋 勲,3.50,0.18,3.7,6,,IP,4,,G3,5,,G3,5,,G3,4,,IP,5,,G3,5,,G3,4,,IP,1,,IP,4,,IP,高井 雄基,3.90,0.19,4.0,3,,IP,5,,IP,6,5,IP,4,,IP,3,,IP,4,,IP,5,6,G3,4,,IP,4,,IP,3,,IP,毒島 誠,8.60,0.14,2.8,1,4,IP,2,2,G2,3,,IP,2,4,IP,1,1,IP,1,,IP,1,,IP,6,,SG,1,2,IP,1,3,IP,藤田 竜弘,4.90,0.16,2.7,2,5,IP,4,,IP,3,,IP,3,,IP,4,5,IP,4,,IP,4,,IP,6,,IP,3,,IP,3,,IP
202607220505,2026-07-22,05,05R,高倉 孝太,8.60,0.13,2.7,5,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,中村 栄治,6.30,0.18,3.9,4,3,IP,6,,IP,2,,IP,3,,IP,4,,IP,1,,IP,4,,IP,1,,IP,2,,IP,2,3,G3,尾形 栄治,5.30,0.18,2.5,4,,IP,3,,IP,5,,IP,1,,IP,3,,IP,1,,IP,1,,IP,5,,IP,6,,IP,5,,IP,松尾 光広,3.30,0.20,4.4,5,,IP,4,,IP,4,,IP,6,,IP,3,,IP,6,,IP,6,,IP,5,6,IP,3,,IP,3,,IP,前田 光昭,2.70,0.15,2.8,6,,IP,6,,IP,6,,G3,3,,G3,4,,G3,6,,G3,4,,IP,3,,IP,6,,IP,5,,IP,井上 忠政,5.00,0.17,4.8,3,,IP,2,,G2,5,,G1,6,,G1,4,5,G1,5,,G1,1,2,IP,5,,IP,4,,IP,4,,IP
202607220506,2026-07-22,05,06R,濱本 優一,8.80,0.15,3.2,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,村松 将平,5.30,0.19,3.5,3,,IP,6,,IP,3,,IP,5,,IP,2,,IP,3,,IP,6,,IP,2,,IP,2,,IP,3,,IP,渡邊 哲也,2.10,0.15,2.9,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,5,,IP,転,,IP,3,,IP,6,,IP,6,,IP,中里 英夫,5.00,0.18,4.2,2,,IP,4,,IP,4,,IP,5,,IP,4,,IP,4,,IP,4,,IP,4,,IP,2,,IP,2,,IP,西山 育,1.60,0.23,4.1,6,,IP,6,,IP,6,6,IP,6,,IP,6,,IP,6,6,IP,5,6,IP,6,,IP,6,,IP,3,4,IP,中田 竜太,5.90,0.19,3.8,5,,G2,2,5,G2,3,,SG,2,,IP,6,,G2,5,,G2,3,,IP,3,,IP,3,5,G1,3,,G1
202607220507,2026-07-22,05,07R,荒川 健太,8.40,0.14,2.6,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,G3,2,,G3,1,,IP,大谷 直弘,6.60,0.18,4.2,2,,IP,4,,IP,4,,IP,1,,IP,1,,IP,3,,IP,5,,IP,2,,IP,2,,IP,3,,IP,浦田 信義,3.00,0.19,2.5,6,,G3,3,,IP,3,,IP,5,,IP,5,,IP,5,,IP,5,,IP,6,,IP,3,,IP,5,,IP,角谷 健吾,6.22,0.14,2.2,2,,IP,3,,IP,1,,IP,1,,IP,3,,IP,4,,IP,欠,,IP,4,,IP,3,,IP,5,,IP,中野 仁照,4.80,0.18,3.9,4,,IP,3,,IP,2,,IP,F,,IP,1,,IP,2,,IP,4,,IP,6,6,G1,4,,G1,6,6,IP,渡邊 雄斗,2.90,0.19,3.2,6,,IP,4,,IP,5,,IP,2,,IP,6,,IP,2,,IP,6,,IP,6,,IP,5,,IP,6,,IP
202607220508,2026-07-22,05,08R,後藤 隼之,6.60,0.14,2.5,3,,IP,2,,G3,3,,G3,3,,IP,5,,IP,2,,IP,2,,IP,1,,IP,5,,IP,1,,IP,小黒 竜吾,5.30,0.15,2.8,2,,IP,3,,IP,3,,IP,3,,G3,4,,G3,5,,IP,1,3,IP,3,,IP,6,,IP,4,,IP,桑島 和宏,6.10,0.12,1.7,3,,IP,1,,IP,3,,IP,2,,IP,3,,IP,3,,IP,6,,IP,3,,IP,3,,IP,3,,IP,山本 浩次,2.80,0.18,4.1,6,,G3,3,,G3,3,,IP,6,,IP,4,,IP,4,,IP,5,,IP,6,,IP,5,,IP,6,,IP,岡部 哲,2.40,0.17,4.2,6,6,G3,6,,IP,5,,IP,5,4,IP,4,,IP,5,,IP,5,,IP,5,,IP,4,,IP,4,6,IP,一ノ木 匠,1.40,0.17,4.2,6,,IP,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,妨,,IP,6,,IP,5,,IP
202607220509,2026-07-22,05,09R,村田 敦,8.00,0.15,2.6,1,,IP,5,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,5,,IP,宮内 直哉,3.50,0.18,4.0,3,,IP,6,,IP,3,3,IP,4,,IP,6,,IP,4,,IP,4,3,IP,4,,IP,6,,IP,4,,IP,淺香 文武,4.70,0.17,3.6,6,,IP,2,,IP,3,,IP,5,,G3,4,,IP,2,,IP,2,,IP,5,,IP,3,,IP,5,,IP,岸本 隆,3.30,0.11,3.0,4,,IP,5,,IP,4,5,IP,6,,IP,2,,IP,5,,G3,4,,G3,5,,IP,4,,IP,5,,IP,中村 裕将,5.00,0.12,2.3,5,,IP,5,,IP,1,,IP,2,3,IP,5,,IP,3,,IP,4,6,IP,5,,IP,4,,IP,1,,IP,前田 光昭,2.90,0.13,3.3,6,,IP,4,,G3,5,,G3,6,,IP,4,,IP,6,,IP,6,,IP,1,5,IP,6,,IP,4,5,IP
202607220510,2026-07-22,05,10R,藤田 竜弘,8.60,0.17,3.0,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,5,,IP,毒島 誠,6.40,0.17,3.1,2,,IP,4,,G2,4,,G2,4,,IP,5,,IP,2,,IP,2,,IP,1,,IP,1,,IP,5,,IP,金田 諭,5.50,0.15,2.9,2,,IP,5,2,IP,2,,IP,3,,IP,3,,IP,5,,IP,3,,IP,5,2,IP,2,,IP,3,,IP,石岡 将太,4.40,0.16,3.3,4,,IP,4,,IP,6,,IP,3,,IP,6,,IP,4,,IP,4,,IP,1,,IP,2,,IP,5,,IP,北川 潤二,4.30,0.19,4.2,4,4,IP,4,3,IP,5,4,IP,5,3,IP,6,3,IP,3,2,IP,4,2,IP,5,,IP,1,2,IP,4,4,IP,清水 紀克,2.10,0.21,5.0,5,2,IP,6,4,IP,6,2,IP,3,2,IP,5,2,IP,6,2,IP,6,2,IP,4,4,IP,5,3,IP,6,4,IP
