レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202607190406,2026-07-19,04,06R,14:28,2026-07-19T14:24:41.585776+09:00,25.5,17.8,28.6,15.8,76.9,158.7,174.5,164.6,48.1,226.4,282.4,141.5,78.2,283.9,423.6,221.6,42.8,173.9,173.9,234.5,16.8,9.8,14.6,8.8,37.3,65.2,70.7,41.5,25.3,57.2,49.0,23.4,36.4,92.3,91.0,38.1,16.6,52.6,26.5,46.9,151.8,372.5,275.0,207.6,178.0,229.3,312.6,195.2,570.9,322.2,664.9,610.8,473.2,441.4,691.1,761.3,460.7,239.8,490.9,739.8,131.9,434.1,282.4,206.0,100.6,287.0,201.2,106.9,682.2,525.3,500.2,505.0,525.3,352.5,625.3,347.8,236.6,157.2,495.5,413.6,231.4,486.3,477.5,290.2,151.8,298.4,272.1,124.4,719.5,500.2,1072,709.8,808.1,486.3,1281,495.5,427.0,217.9,784.0,590.2,108.5,520.0,350.2,682.2,83.1,287.0,143.5,336.7,991.1,359.7,625.3,1811,495.5,201.2,1193,1010,761.3,389.1,1193,820.7
202607191606,2026-07-19,16,06R,14:33,2026-07-19T14:24:41.585776+09:00,37.6,35.3,108.6,105.1,43.5,15.5,51.6,66.6,26.1,15.0,26.9,33.3,178.7,88.0,68.0,185.7,224.7,214.6,100.1,268.5,84.7,61.3,147.1,120.1,143.8,83.5,220.9,242.4,74.0,76.3,111.4,116.6,309.8,385.0,217.3,451.4,349.1,534.3,239.1,557.1,76.1,29.6,73.2,85.5,136.0,72.7,136.7,186.3,29.2,56.0,42.1,46.5,158.2,220.9,86.1,172.8,252.9,467.5,143.4,335.7,42.2,27.3,28.8,39.2,77.2,85.2,90.1,88.7,35.0,64.8,41.3,53.5,41.3,69.2,53.0,31.1,80.4,111.9,99.7,52.0,356.2,242.4,151.7,335.7,425.7,476.0,340.0,508.4,325.2,508.4,183.7,503.5,134.6,220.9,156.3,100.7,409.1,671.4,671.4,146.2,484.9,513.4,349.1,630.9,292.5,1091,387.9,1246,534.3,952.1,306.2,758.9,306.2,335.7,353.8,160.1,844.6,1309,758.9,192.5
202607190507,2026-07-19,05,07R,14:35,2026-07-19T14:26:24.914286+09:00,42.6,40.3,36.6,153.9,57.8,66.9,38.5,365.1,53.8,61.8,15.4,152.6,18.6,21.3,11.3,99.5,300.3,388.0,517.3,454.2,152.6,143.2,98.0,315.6,198.1,245.0,229.9,620.8,194.0,241.8,127.5,642.2,105.8,227.1,113.5,547.7,443.4,413.8,532.1,931.2,120.9,170.8,63.3,532.1,196.0,209.2,202.4,465.6,202.4,192.0,113.5,351.3,96.0,145.5,115.6,600.7,931.2,490.1,423.2,980.2,81.6,116.4,20.4,182.5,133.9,161.9,68.4,332.5,172.4,204.6,78.2,224.3,19.3,39.2,50.8,70.5,372.4,380.0,454.2,221.7,20.6,29.6,13.1,82.7,53.9,104.0,59.8,286.5,73.3,110.8,79.5,365.1,18.9,21.8,51.7,73.0,388.0,517.3,443.4,423.2,465.6,1164,1432,1693,454.2,931.2,931.2,1095,1693,1330,600.7,931.2,846.5,351.3,744.9,547.7,1330,1241,1330,846.5
202607190809,2026-07-19,08,09R,14:41,2026-07-19T14:32:23.254048+09:00,6.3,16.3,17.8,29.1,8.6,18.3,13.9,29.2,27.5,34.7,48.1,49.2,30.8,25.2,88.8,68.9,79.0,83.3,83.3,131.9,29.6,73.4,71.1,102.9,57.3,123.5,116.1,205.9,143.0,302.0,339.8,388.3,111.4,188.7,468.6,302.0,144.5,308.9,715.3,411.8,30.7,71.9,53.3,81.3,66.6,149.3,128.2,167.8,143.0,106.1,169.9,165.7,123.5,196.9,357.6,647.2,283.1,348.5,323.6,647.2,122.4,123.5,130.6,144.5,242.7,271.8,377.5,367.3,209.1,339.8,238.4,485.4,271.8,715.3,377.5,453.0,339.8,316.0,755.1,849.5,158.0,133.2,242.7,295.4,234.3,158.0,679.6,289.1,156.2,234.3,617.8,715.3,377.5,849.5,566.3,590.9,590.9,647.2,906.1,1235,308.9,357.6,316.0,503.4,411.8,590.9,1510,1045,438.4,590.9,679.6,1510,970.8,438.4,1359,1699,906.1,906.1,1941,1510
202607190909,2026-07-19,09,09R,14:44,2026-07-19T14:34:21.102682+09:00,26.5,67.5,45.1,65.3,13.4,20.0,5.7,10.1,78.2,62.8,93.8,73.8,39.0,15.7,80.7,40.0,128.2,37.9,144.0,73.0,134.4,205.9,203.2,204.1,189.1,375.2,337.2,391.0,384.6,505.8,522.8,655.4,419.2,408.2,541.1,705.1,495.0,489.8,1163,930.7,37.2,37.3,12.5,15.0,136.8,210.5,171.0,192.3,100.7,250.1,144.9,180.3,27.7,133.3,102.7,37.3,41.2,192.3,137.6,47.2,292.6,238.6,254.2,275.3,620.4,495.0,541.1,375.2,306.1,474.8,408.2,495.0,419.2,715.9,511.3,484.7,460.7,655.4,604.3,762.8,193.9,75.3,304.1,154.6,375.2,426.9,581.7,451.8,87.8,268.9,378.3,228.1,581.7,1108,694.5,554.0,243.6,646.3,312.3,846.1,285.5,132.9,534.9,352.5,426.9,517.0,1034,969.5,150.6,397.7,500.3,360.7,816.4,878.0,1011,1329,344.7,1329,426.9,1454
202607192206,2026-07-19,22,06R,14:46,2026-07-19T14:36:23.806846+09:00,24.1,38.8,120.6,84.5,16.7,9.9,45.8,24.0,42.1,22.2,131.2,59.9,156.4,104.5,193.5,192.6,181.7,88.9,157.0,322.6,56.7,98.8,172.7,174.1,84.5,110.1,270.2,213.4,165.8,154.7,489.6,404.0,408.0,400.2,457.3,885.5,495.4,513.8,570.1,1124,18.3,9.6,38.5,18.6,40.4,39.6,120.6,81.1,13.7,29.0,55.7,21.4,123.8,174.8,150.2,151.9,56.0,151.3,59.3,216.7,108.6,43.4,171.2,128.0,211.2,165.1,396.3,224.9,40.4,91.8,136.9,66.2,223.7,388.9,246.2,396.3,291.0,341.1,127.2,438.1,533.6,317.7,404.0,730.1,849.4,467.6,990.9,832.4,416.2,501.4,562.4,770.7,442.7,924.9,650.3,682.3,1189,1541,1224,1156,222.5,202.0,533.6,1067,693.6,816.1,650.3,1734,199.1,612.0,183.3,770.7,682.3,867.1,258.5,967.9,1435,1891,945.9,945.9
202607190209,2026-07-19,02,09R,14:48,2026-07-19T14:38:22.000397+09:00,22.3,51.7,67.7,63.4,20.3,27.5,46.3,31.8,83.3,63.7,136.9,71.8,89.0,110.7,183.3,134.2,109.2,87.9,118.7,212.8,47.5,105.5,97.3,127.9,47.7,63.6,117.0,65.6,194.6,116.6,208.4,181.7,140.1,186.6,277.5,238.7,272.0,144.1,240.1,436.9,26.3,32.3,43.5,31.7,46.5,28.7,62.6,48.9,44.3,41.1,58.0,25.0,109.8,104.2,83.9,74.9,62.9,59.3,36.3,81.1,169.7,126.3,137.3,122.2,238.7,151.5,177.8,199.3,102.1,98.4,118.3,64.5,119.7,117.0,105.3,93.9,108.6,146.6,74.8,136.9,132.4,175.5,253.5,191.0,164.2,251.9,370.0,299.8,219.6,233.3,281.3,233.3,230.7,219.6,215.0,177.0,230.7,236.0,178.5,241.6,107.5,100.6,169.7,190.1,256.7,166.2,320.8,483.2,113.4,82.6,87.0,171.1,226.9,219.6,110.7,299.8,366.7,414.8,299.8,297.6
202607191109,2026-07-19,11,09R,14:53,2026-07-19T14:44:23.387807+09:00,11.0,9.2,6.9,22.4,22.7,44.4,35.5,88.6,16.2,53.8,19.2,54.2,11.9,36.9,24.4,30.2,83.4,192.8,108.9,79.2,58.0,40.5,29.9,153.4,134.6,241.9,219.5,648.7,104.9,274.4,190.3,317.1,72.8,324.3,259.5,233.9,446.0,446.0,792.9,375.5,106.5,171.9,100.5,297.3,127.4,156.8,250.3,475.7,303.6,165.9,324.3,475.7,209.8,303.6,594.6,528.6,713.6,751.1,594.6,839.5,64.2,297.3,56.1,233.9,195.5,223.0,198.2,365.9,509.7,446.0,303.6,679.6,156.8,419.7,570.9,237.8,331.9,548.9,892.0,375.5,45.1,148.6,104.9,90.3,104.1,209.8,528.6,203.8,331.9,310.2,751.1,548.9,203.8,356.8,751.1,279.8,317.1,310.2,570.9,365.9,317.1,594.6,219.5,269.2,432.5,713.6,1097,594.6,951.5,1427,475.7,1019,548.9,594.6,1427,419.7,679.6,648.7,839.5,492.1
202607191709,2026-07-19,17,09R,14:58,2026-07-19T14:48:19.244799+09:00,16.4,18.0,54.6,37.4,19.0,14.2,49.5,21.4,14.9,15.6,31.2,15.6,99.9,75.1,69.1,99.3,65.1,67.6,43.5,122.8,78.3,66.3,224.5,174.8,140.9,191.4,303.0,308.2,112.2,173.1,378.8,267.4,478.5,568.2,627.0,413.3,404.1,336.7,454.6,826.6,67.6,52.2,101.5,66.8,118.8,137.7,298.1,213.9,59.8,95.7,169.9,75.1,209.0,293.3,197.6,324.7,143.1,259.7,118.8,395.3,35.7,33.7,45.2,24.9,103.3,144.3,256.1,146.6,61.6,165.3,149.0,79.0,101.5,209.0,180.0,104.5,54.9,152.8,101.0,106.9,308.2,249.1,163.8,263.5,699.4,404.1,727.4,673.5,343.1,466.2,288.6,627.0,195.5,404.1,313.5,242.4,308.2,606.1,551.0,308.2,259.7,242.4,115.0,534.8,568.2,386.9,586.6,865.9,252.5,404.1,185.5,727.4,136.7,303.0,221.7,330.6,519.5,957.1,909.2,404.1
202607190407,2026-07-19,04,07R,15:00,2026-07-19T14:50:20.360161+09:00,70.8,82.3,133.4,91.2,91.2,58.0,101.5,133.4,38.4,36.6,14.5,15.4,109.8,122.2,40.9,77.6,103.4,141.6,34.5,98.4,187.7,111.3,252.2,196.8,237.3,204.3,244.5,358.7,75.7,264.6,175.4,244.5,283.2,343.4,322.8,474.7,288.2,269.0,336.3,520.7,152.2,91.7,97.2,196.8,175.4,134.5,194.4,273.6,106.9,194.4,122.2,152.2,206.9,298.9,196.8,520.7,322.8,474.7,304.5,597.8,45.7,48.0,11.7,13.4,113.6,124.1,130.1,139.1,58.4,196.8,48.9,78.3,13.3,80.7,47.0,13.0,31.4,94.9,122.2,23.5,237.3,168.1,66.9,156.7,489.1,343.4,256.2,461.2,336.3,329.4,403.5,538.1,70.8,237.3,343.4,88.2,260.3,768.7,538.1,134.5,256.2,474.7,74.0,264.6,474.7,538.1,701.8,949.5,645.7,896.8,343.4,1345,65.6,264.6,538.1,128.1,336.3,237.3,849.6,148.1
